institution_name,prov_terr,record_id,member,url,Program,Credential,Campus,Duration,Description,WIL
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=OFFAD&pln=OFFADMIN,Office Administration,Certificate,eCampus AND Burridge Campus AND Burridge Campus AND Cumberland Campus AND Institute of Technology Campus AND Ivany Campus AND Kingstec Campus AND Marconi Campus AND Pictou Campus AND Strait Area Campus,1 Year (Varies for part-time or blended studies),,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=OHST&pln=OILSYSTCN,Oil Heat Systems Technician,College Certificate,Akerley Campus,20 Weeks,,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=LEGA&pln=PARASERV,Paralegal Services,Diploma,Ivany Campus,2 Years,,Paralegal Services Practicum AND Work Experience II
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=PHRD&pln=PHARMTECHD,Pharmacy Technician,Diploma,Ivany Campus,2 Years,,Community Practicum I AND Practicum Preparation AND Community Practicum II AND Hospital Practicum
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=PIPE&pln=PIPETRADES,Pipe Trades,Diploma,Institute of Technology Campus AND Shelburne Campus,2 Years,,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=PLMB&pln=PLUMBING,Plumbing,Certificate,Annapolis Valley Campus AND Institute of Technology Campus AND Institute of Technology Campus/Online AND Kingstec Campus AND Marconi Campus AND Pictou Campus,1 Year (Varies for part-time or blended studies),,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=PETG&pln=POWENGTECH,Power Engineering Technology,Diploma,Akerley Campus AND Marconi Campus AND Strait Area Campus,2 Years,,Work Experience II AND Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=PNUR&pln=PRACNURDIP,Practical Nursing,Diploma,Burridge Campus AND Ivany Campus AND Ivany Campus/Online AND Kingstec Campus AND Marconi Campus AND Pictou Campus AND Truro Campus AND Cumberland Campus AND Annapolis Valley Campus AND Lunenburg Campus AND Strait Area Campus,2 Years (Varies for part-time or blended studies),,Internship
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=LPNR&pln=LPNR,Practical Nursing Re-entry to Practice,Certificate of Professional Studies,Ivany Campus/Online,1 Year (Varies for part-time or blended studies),,Instructor Led Clinical Practice I
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=PPHO&pln=PROFPHOT,Professional Photography,Diploma,Ivany Campus,2 Years,,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=PURE&pln=PUBRELAT,Public Relations,Advanced Diploma,Ivany Campus,1 Year,,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=RTVJ&pln=RADTVJOURN,Radio Television Journalism,Diploma,Ivany Campus,2 Years,,Work Experience I
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=RTVJ&pln=RTVJ-JOURN,Radio Television Journalism - Journalism Concentration,Diploma,Ivany Campus,2 Years,,Work Experience II
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=RTVJ&pln=RTVJ-RADIO,Radio Television Journalism - Radio Performance and Studio Production Concentration,Diploma,Ivany Campus,2 Years,,Work Experience II
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=RTVJ&pln=RTVJ-TELEV,Radio Television Journalism - Television Production Concentration,Diploma,Ivany Campus,2 Years,,Work Experience II
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=RFAC&pln=REFAIRCOND,Refrigeration and Air Conditioning,Certificate,Lunenburg Campus AND Marconi Campus,1 Year,,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=GEOTH&pln=GEOTHERMAL,Refrigeration and Air Conditioning - Geothermal,Certificate,Cumberland Campus,1 Year,,Work Experience I AND Work Experience II
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=RESE&pln=RESNSG,Remote Sensing,Advanced Diploma,COGS,1 Year,,
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=SART&pln=SCREENARTS,Screen Arts,Diploma,Ivany Campus,2 Years,,Practicum AND Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=SHMS&pln=SHTMTLSYS,Sheet Metal Systems,Certificate,Akerley Campus,1 Year,,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=SCOOK&pln=SHIPSCK,Ship's Cook,Certificate of Professional Studies,Strait Area Campus,9 Weeks,,
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=SOCS&pln=SOCSERVICE,Social Services,Diploma,Burridge Campus AND Cumberland Campus AND Ivany Campus AND Kingstec Campus AND Marconi Campus AND Pictou Campus AND Strait Area Campus AND Truro Campus,2 Years,,Practicum I AND Practicum II
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=SFPF&pln=STEAMPIPE,Steamfitting/Pipefitting,Certificate,Strait Area Campus,1 Year,,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=SUAS&pln=SURVAST,Survey Assistant,College Certificate,COGS,18 Weeks,,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=SUTN&pln=SURVTECH,Survey Technician,Certificate,COGS,1 Year,,
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=TREC&pln=THERAPREC,Therapeutic Recreation,Diploma,Ivany Campus AND Marconi Campus,2 Years,,Practicum I AND Practicum II AND Practicum III
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=TRHS&pln=TOURIHOSP,Tourism Hospitality,Certificate,Akerley Campus AND Kingstec Campus AND Lunenburg Campus,1 Year,,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=TTRR&pln=TTRREPAIR,Truck and Transport Repair,Diploma,Akerley Campus AND Kingstec Campus AND Pictou Campus,2 Years,,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=UTLW&pln=UTILLINWRK,Utility Line Work - Construction and Maintenance,Certificate,Cumberland Campus,1 Year,,Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=WLDD&pln=WELDINGDIP,Welding – Diploma,Diploma,Akerley Campus AND Burridge Campus AND Marconi Campus AND Pictou Campus AND Strait Area Campus,2 Years,,Work Experience II AND Portfolio Work Experience
Nova Scotia Community College (NSCC),Nova Scotia,48814492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.nscc.ca/learning_programs/programs/PlanDescr.aspx?prg=WIQD&pln=WELDINSQUA,Welding Inspection and Quality Control,Diploma,Pictou Campus,2 Years,,
